STT,CMND,DOTTHI,MADOTTHI,NGAYTHI,NAMTHI,MAMONTHI,TENMONTHI,DIEM,THANGDIEM,MADVTCTDL,TENDVTCTDL
685,TS_0269,4,HUBSA254,01/06/2025,2025,M8,Tiếng Anh,"94,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
686,TS_0269,4,HUBSA254,01/06/2025,2025,M3,Hoá,"109,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
687,TS_0269,4,HUBSA254,01/06/2025,2025,M1,Toán,98,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
701,TS_0278,3,253,10/05/2025,2025,TO_VS,Toán - VSAT,103,150,SGD,Trường Đại học Sài Gòn
702,TS_0278,3,253,10/05/2025,2025,N1_VS,Tiếng Anh - VSAT,108,150,SGD,Trường Đại học Sài Gòn
703,TS_0278,3,253,10/05/2025,2025,VA_VS,Ngữ văn - VSAT,"103,5",150,SGD,Trường Đại học Sài Gòn
705,TS_0278,3,253,10/05/2025,2025,LI_VS,Vật lí - VSAT,"70,5",150,SGD,Trường Đại học Sài Gòn
718,TS_0286,5,CTU255,06/06/2025,2025,N1_VS,Tiếng Anh - VSAT,51,150,TCT,Trường Đại học Cần Thơ
719,TS_0286,5,CTU255,06/06/2025,2025,SU_VS,Lịch sử - VSAT,61,150,TCT,Trường Đại học Cần Thơ
720,TS_0286,5,CTU255,06/06/2025,2025,TO_VS,Toán - VSAT,57,150,TCT,Trường Đại học Cần Thơ
736,TS_0298,4,254,11/05/2025,2025,VA_VS,Ngữ văn - VSAT,105,150,SGD,Trường Đại học Sài Gòn
737,TS_0298,4,254,11/05/2025,2025,SU_VS,Lịch sử - VSAT,"76,5",150,SGD,Trường Đại học Sài Gòn
738,TS_0298,4,254,11/05/2025,2025,DI_VS,Địa lí - VSAT,93,150,SGD,Trường Đại học Sài Gòn
747,TS_0304,2,HUBSA252,20/04/2025,2025,M3,Hoá,99,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
748,TS_0304,2,HUBSA252,20/04/2025,2025,M1,Toán,94,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
749,TS_0304,2,HUBSA252,20/04/2025,2025,M8,Tiếng Anh,132,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
752,TS_0305,3,HUBSA253,18/05/2025,2025,M8,Tiếng Anh,82,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
753,TS_0305,3,HUBSA253,18/05/2025,2025,M1,Toán,"85,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
754,TS_0305,3,HUBSA253,18/05/2025,2025,M2,Vật lý,"60,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
756,TS_0305,4,HUBSA254,01/06/2025,2025,M2,Vật lý,87,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
757,TS_0305,4,HUBSA254,01/06/2025,2025,M8,Tiếng Anh,"84,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
758,TS_0305,4,HUBSA254,01/06/2025,2025,M1,Toán,"94,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
760,TS_0306,5,CTU255,06/06/2025,2025,VA_VS,Ngữ văn - VSAT,"82,5",150,TCT,Trường Đại học Cần Thơ
761,TS_0306,5,CTU255,06/06/2025,2025,DI_VS,Địa lí - VSAT,73,150,TCT,Trường Đại học Cần Thơ
762,TS_0306,5,CTU255,06/06/2025,2025,SU_VS,Lịch sử - VSAT,"89,5",150,TCT,Trường Đại học Cần Thơ
763,TS_0306,4,CTU254,23/05/2025,2025,VA_VS,Ngữ văn - VSAT,77,150,TCT,Trường Đại học Cần Thơ
764,TS_0306,4,CTU254,23/05/2025,2025,DI_VS,Địa lí - VSAT,58,150,TCT,Trường Đại học Cần Thơ
765,TS_0306,4,CTU254,23/05/2025,2025,SU_VS,Lịch sử - VSAT,"78,5",150,TCT,Trường Đại học Cần Thơ
789,TS_0318,3,CTU253,26/04/2025,2025,N1_VS,Tiếng Anh - VSAT,"115,5",150,TCT,Trường Đại học Cần Thơ
790,TS_0318,3,CTU253,26/04/2025,2025,SU_VS,Lịch sử - VSAT,126,150,TCT,Trường Đại học Cần Thơ
791,TS_0318,3,CTU253,26/04/2025,2025,TO_VS,Toán - VSAT,125,150,TCT,Trường Đại học Cần Thơ
792,TS_0318,4,CTU254,23/05/2025,2025,N1_VS,Tiếng Anh - VSAT,"108,5",150,TCT,Trường Đại học Cần Thơ
793,TS_0318,4,CTU254,23/05/2025,2025,SU_VS,Lịch sử - VSAT,125,150,TCT,Trường Đại học Cần Thơ
796,TS_0320,2,252,13/04/2025,2025,TO_VS,Toán - VSAT,"89,5",150,SGD,Trường Đại học Sài Gòn
797,TS_0320,2,252,13/04/2025,2025,LI_VS,Vật lí - VSAT,103,150,SGD,Trường Đại học Sài Gòn
799,TS_0320,2,252,13/04/2025,2025,N1_VS,Tiếng Anh - VSAT,119,150,SGD,Trường Đại học Sài Gòn
801,TS_0320,3,253,10/05/2025,2025,TO_VS,Toán - VSAT,132,150,SGD,Trường Đại học Sài Gòn
822,TS_0333,5,HUBSA255,29/06/2025,2025,M8,Tiếng Anh,117,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
823,TS_0333,4,HUBSA254,01/06/2025,2025,M8,Tiếng Anh,111,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
824,TS_0333,4,HUBSA254,01/06/2025,2025,M2,Vật lý,"86,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
825,TS_0333,4,HUBSA254,01/06/2025,2025,M1,Toán,"115,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
826,TS_0333,5,HUBSA255,29/06/2025,2025,M2,Vật lý,99,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
827,TS_0333,5,HUBSA255,29/06/2025,2025,M1,Toán,"113,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
880,TS_0366,4,254,11/05/2025,2025,TO_VS,Toán - VSAT,"108,5",150,SGD,Trường Đại học Sài Gòn
881,TS_0366,4,254,11/05/2025,2025,LI_VS,Vật lí - VSAT,79,150,SGD,Trường Đại học Sài Gòn
882,TS_0366,4,254,11/05/2025,2025,N1_VS,Tiếng Anh - VSAT,97,150,SGD,Trường Đại học Sài Gòn
883,TS_0367,2,CTU252,12/04/2025,2025,TO_VS,Toán - VSAT,"68,5",150,TCT,Trường Đại học Cần Thơ
884,TS_0367,2,CTU252,12/04/2025,2025,HO_VS,Hóa học - VSAT,"66,5",150,TCT,Trường Đại học Cần Thơ
885,TS_0367,2,CTU252,12/04/2025,2025,SI_VS,Sinh học - VSAT,"68,5",150,TCT,Trường Đại học Cần Thơ
886,TS_0367,3,CTU253,26/04/2025,2025,SI_VS,Sinh học - VSAT,67,150,TCT,Trường Đại học Cần Thơ
887,TS_0367,3,CTU253,26/04/2025,2025,TO_VS,Toán - VSAT,"77,5",150,TCT,Trường Đại học Cần Thơ
890,TS_0370,3,253,10/05/2025,2025,TO_VS,Toán - VSAT,116,150,SGD,Trường Đại học Sài Gòn
891,TS_0370,2,252,13/04/2025,2025,LI_VS,Vật lí - VSAT,78,150,SGD,Trường Đại học Sài Gòn
892,TS_0370,2,252,13/04/2025,2025,N1_VS,Tiếng Anh - VSAT,"67,5",150,SGD,Trường Đại học Sài Gòn
893,TS_0370,2,252,13/04/2025,2025,TO_VS,Toán - VSAT,135,150,SGD,Trường Đại học Sài Gòn
895,TS_0370,1,251,06/04/2025,2025,TO_VS,Toán - VSAT,141,150,SGD,Trường Đại học Sài Gòn
896,TS_0370,1,251,06/04/2025,2025,N1_VS,Tiếng Anh - VSAT,"32,5",150,SGD,Trường Đại học Sài Gòn
897,TS_0370,1,251,06/04/2025,2025,LI_VS,Vật lí - VSAT,"73,5",150,SGD,Trường Đại học Sài Gòn
901,TS_0370,3,253,10/05/2025,2025,LI_VS,Vật lí - VSAT,109,150,SGD,Trường Đại học Sài Gòn
903,TS_0371,4,256,29/06/2025,2025,TO_VS,Toán - VSAT,75,150,DMS,Trường Đại học Tài chính - Marketing
904,TS_0371,4,256,29/06/2025,2025,LI_VS,Vật lí - VSAT,"64,5",150,DMS,Trường Đại học Tài chính - Marketing
905,TS_0371,4,256,29/06/2025,2025,VA_VS,Ngữ văn - VSAT,"94,5",150,DMS,Trường Đại học Tài chính - Marketing
906,TS_0371,4,256,29/06/2025,2025,N1_VS,Tiếng Anh - VSAT,77,150,DMS,Trường Đại học Tài chính - Marketing
959,TS_0402,6,257,07/06/2025,2025,N1_VS,Tiếng Anh - VSAT,119,150,NHH,Học viện Ngân hàng
960,TS_0402,6,257,07/06/2025,2025,TO_VS,Toán - VSAT,"94,5",150,NHH,Học viện Ngân hàng
961,TS_0402,6,257,07/06/2025,2025,VA_VS,Ngữ văn - VSAT,"128,5",150,NHH,Học viện Ngân hàng
980,TS_0410,3,HUBSA253,18/05/2025,2025,M3,Hoá,"103,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
981,TS_0410,3,HUBSA253,18/05/2025,2025,M1,Toán,"88,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
982,TS_0410,3,HUBSA253,18/05/2025,2025,M2,Vật lý,"75,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
990,TS_0410,5,HUBSA255,29/06/2025,2025,M2,Vật lý,"105,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
991,TS_0410,5,HUBSA255,29/06/2025,2025,M1,Toán,"80,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
992,TS_0410,5,HUBSA255,29/06/2025,2025,M3,Hoá,98,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1006,TS_0417,1,VLU251,08/07/2025,2025,LI_VS,Vật lí - VSAT,"64,5",150,dvl,Trường Đại học Văn Lang
1007,TS_0417,1,VLU251,08/07/2025,2025,HO_VS,Hóa học - VSAT,56,150,dvl,Trường Đại học Văn Lang
1008,TS_0417,1,VLU251,08/07/2025,2025,TO_VS,Toán - VSAT,78,150,dvl,Trường Đại học Văn Lang
1020,TS_0425,3,HUBSA253,18/05/2025,2025,M8,Tiếng Anh,97,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1021,TS_0425,3,HUBSA253,18/05/2025,2025,M1,Toán,"113,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1022,TS_0425,3,HUBSA253,18/05/2025,2025,M3,Hoá,"100,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1036,TS_0432,3,253,10/05/2025,2025,TO_VS,Toán - VSAT,102,150,SGD,Trường Đại học Sài Gòn
1037,TS_0432,3,253,10/05/2025,2025,N1_VS,Tiếng Anh - VSAT,67,150,SGD,Trường Đại học Sài Gòn
1038,TS_0432,3,253,10/05/2025,2025,VA_VS,Ngữ văn - VSAT,107,150,SGD,Trường Đại học Sài Gòn
1039,TS_0432,1,251,06/04/2025,2025,VA_VS,Ngữ văn - VSAT,"123,5",150,SGD,Trường Đại học Sài Gòn
1040,TS_0432,1,251,06/04/2025,2025,TO_VS,Toán - VSAT,95,150,SGD,Trường Đại học Sài Gòn
1041,TS_0432,1,251,06/04/2025,2025,N1_VS,Tiếng Anh - VSAT,62,150,SGD,Trường Đại học Sài Gòn
1060,TS_0443,1,251,06/04/2025,2025,VA_VS,Ngữ văn - VSAT,126,150,SGD,Trường Đại học Sài Gòn
1062,TS_0443,1,251,06/04/2025,2025,TO_VS,Toán - VSAT,71,150,SGD,Trường Đại học Sài Gòn
1063,TS_0443,1,251,06/04/2025,2025,N1_VS,Tiếng Anh - VSAT,"81,5",150,SGD,Trường Đại học Sài Gòn
1066,TS_0445,6,CTU256,17/07/2025,2025,DI_VS,Địa lí _ VSAT,79,150,TCT,Trường Đại học Cần Thơ
1067,TS_0445,6,CTU256,17/07/2025,2025,VA_VS,Ngữ văn - VSAT,108,150,TCT,Trường Đại học Cần Thơ
1068,TS_0445,6,CTU256,17/07/2025,2025,SU_VS,Lịch sử - VSAT,"109,5",150,TCT,Trường Đại học Cần Thơ
1073,TS_0448,4,254,11/05/2025,2025,TO_VS,Toán - VSAT,"75,5",150,SGD,Trường Đại học Sài Gòn
1074,TS_0448,4,254,11/05/2025,2025,LI_VS,Vật lí - VSAT,"73,5",150,SGD,Trường Đại học Sài Gòn
1075,TS_0448,4,254,11/05/2025,2025,N1_VS,Tiếng Anh - VSAT,"60,5",150,SGD,Trường Đại học Sài Gòn
1078,TS_0450,6,CTU256,17/07/2025,2025,N1_VS,Tiếng Anh - VSAT,88,150,TCT,Trường Đại học Cần Thơ
1079,TS_0450,6,CTU256,17/07/2025,2025,VA_VS,Ngữ văn - VSAT,112,150,TCT,Trường Đại học Cần Thơ
1080,TS_0450,6,CTU256,17/07/2025,2025,LI_VS,Vật lí - VSAT,78,150,TCT,Trường Đại học Cần Thơ
1081,TS_0450,6,CTU256,17/07/2025,2025,TO_VS,Toán - VSAT,"105,5",150,TCT,Trường Đại học Cần Thơ
1094,TS_0457,3,255,24/05/2025,2025,N1_VS,Tiếng Anh - VSAT,"108,5",150,DMS,Trường Đại học Tài chính - Marketing
1095,TS_0457,3,255,24/05/2025,2025,TO_VS,Toán - VSAT,"73,5",150,DMS,Trường Đại học Tài chính - Marketing
1096,TS_0457,3,255,24/05/2025,2025,VA_VS,Ngữ văn - VSAT,"117,5",150,DMS,Trường Đại học Tài chính - Marketing
1113,TS_0468,5,HUBSA255,29/06/2025,2025,M8,Tiếng Anh,"47,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1114,TS_0468,5,HUBSA255,29/06/2025,2025,M2,Vật lý,"75,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1115,TS_0468,5,HUBSA255,29/06/2025,2025,M1,Toán,85,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1127,TS_0477,2,253,11/05/2025,2025,VA_VS,Ngữ văn - VSAT,"128,5",150,DMS,Trường Đại học Tài chính - Marketing
1128,TS_0477,2,253,11/05/2025,2025,TO_VS,Toán - VSAT,"107,5",150,DMS,Trường Đại học Tài chính - Marketing
1129,TS_0477,2,253,11/05/2025,2025,N1_VS,Tiếng Anh - VSAT,89,150,DMS,Trường Đại học Tài chính - Marketing
1135,TS_0481,6,CTU256,17/07/2025,2025,N1_VS,Tiếng Anh - VSAT,"57,5",150,TCT,Trường Đại học Cần Thơ
1136,TS_0481,6,CTU256,17/07/2025,2025,VA_VS,Ngữ văn - VSAT,"96,5",150,TCT,Trường Đại học Cần Thơ
1137,TS_0481,6,CTU256,17/07/2025,2025,SU_VS,Lịch sử - VSAT,76,150,TCT,Trường Đại học Cần Thơ
1151,TS_0490,4,CTU254,23/05/2025,2025,TO_VS,Toán - VSAT,121,150,TCT,Trường Đại học Cần Thơ
1154,TS_0490,3,CTU253,26/04/2025,2025,HO_VS,Hóa học - VSAT,99,150,TCT,Trường Đại học Cần Thơ
1155,TS_0490,3,CTU253,26/04/2025,2025,LI_VS,Vật lí - VSAT,"87,5",150,TCT,Trường Đại học Cần Thơ
1157,TS_0490,6,CTU256,17/07/2025,2025,HO_VS,Hóa học - VSAT,80,150,TCT,Trường Đại học Cần Thơ
1158,TS_0490,6,CTU256,17/07/2025,2025,LI_VS,Vật lí - VSAT,"83,5",150,TCT,Trường Đại học Cần Thơ
1159,TS_0490,6,CTU256,17/07/2025,2025,TO_VS,Toán - VSAT,"116,5",150,TCT,Trường Đại học Cần Thơ
1160,TS_0490,5,CTU255,06/06/2025,2025,HO_VS,Hóa học - VSAT,"93,5",150,TCT,Trường Đại học Cần Thơ
1161,TS_0490,5,CTU255,06/06/2025,2025,LI_VS,Vật lí - VSAT,"88,5",150,TCT,Trường Đại học Cần Thơ
1162,TS_0490,5,CTU255,06/06/2025,2025,TO_VS,Toán - VSAT,"120,5",150,TCT,Trường Đại học Cần Thơ
1163,TS_0490,3,CTU253,26/04/2025,2025,TO_VS,Toán - VSAT,119,150,TCT,Trường Đại học Cần Thơ
1164,TS_0490,4,CTU254,23/05/2025,2025,HO_VS,Hóa học - VSAT,90,150,TCT,Trường Đại học Cần Thơ
1165,TS_0490,4,CTU254,23/05/2025,2025,LI_VS,Vật lí - VSAT,"115,5",150,TCT,Trường Đại học Cần Thơ
1182,TS_0501,3,DOT3,07/06/2025,2025,SU_VS,Lịch sử - VSAT,117,150,SPD,Trường Đại học Đồng Tháp
1183,TS_0501,3,DOT3,07/06/2025,2025,N1_VS,Tiếng Anh - VSAT,"89,5",150,SPD,Trường Đại học Đồng Tháp
1184,TS_0501,3,DOT3,07/06/2025,2025,VA_VS,Ngữ văn - VSAT,120,150,SPD,Trường Đại học Đồng Tháp
1185,TS_0501,3,DOT3,07/06/2025,2025,TO_VS,Toán - VSAT,83,150,SPD,Trường Đại học Đồng Tháp
1189,TS_0505,3,255,24/05/2025,2025,TO_VS,Toán - VSAT,"89,5",150,DMS,Trường Đại học Tài chính - Marketing
1190,TS_0505,3,255,24/05/2025,2025,VA_VS,Ngữ văn - VSAT,"119,5",150,DMS,Trường Đại học Tài chính - Marketing
1191,TS_0505,3,255,24/05/2025,2025,N1_VS,Tiếng Anh - VSAT,110,150,DMS,Trường Đại học Tài chính - Marketing
1212,TS_0514,2,CTU252,12/04/2025,2025,TO_VS,Toán - VSAT,116,150,TCT,Trường Đại học Cần Thơ
1213,TS_0514,4,CTU254,23/05/2025,2025,TO_VS,Toán - VSAT,"133,5",150,TCT,Trường Đại học Cần Thơ
1214,TS_0514,2,CTU252,12/04/2025,2025,HO_VS,Hóa học - VSAT,"112,5",150,TCT,Trường Đại học Cần Thơ
1215,TS_0514,2,CTU252,12/04/2025,2025,LI_VS,Vật lí - VSAT,109,150,TCT,Trường Đại học Cần Thơ
1216,TS_0514,4,CTU254,23/05/2025,2025,HO_VS,Hóa học - VSAT,96,150,TCT,Trường Đại học Cần Thơ
1217,TS_0514,4,CTU254,23/05/2025,2025,LI_VS,Vật lí - VSAT,111,150,TCT,Trường Đại học Cần Thơ
1225,TS_0519,4,257,30/06/2025,2025,SU_VS,Lịch sử - VSAT,123,150,DMS,Trường Đại học Tài chính - Marketing
1226,TS_0519,4,257,30/06/2025,2025,N1_VS,Tiếng Anh - VSAT,123,150,DMS,Trường Đại học Tài chính - Marketing
1227,TS_0519,4,257,30/06/2025,2025,DI_VS,Địa lí - VSAT,116,150,DMS,Trường Đại học Tài chính - Marketing
1228,TS_0519,3,255,24/05/2025,2025,DI_VS,Địa lí - VSAT,"101,5",150,DMS,Trường Đại học Tài chính - Marketing
1229,TS_0519,3,255,24/05/2025,2025,VA_VS,Ngữ văn - VSAT,120,150,DMS,Trường Đại học Tài chính - Marketing
1230,TS_0519,3,255,24/05/2025,2025,SU_VS,Lịch sử - VSAT,"117,5",150,DMS,Trường Đại học Tài chính - Marketing
1234,TS_0522,6,CTU256,17/07/2025,2025,TO_VS,Toán - VSAT,"99,5",150,TCT,Trường Đại học Cần Thơ
1235,TS_0522,6,CTU256,17/07/2025,2025,N1_VS,Tiếng Anh - VSAT,"47,5",150,TCT,Trường Đại học Cần Thơ
1236,TS_0522,6,CTU256,17/07/2025,2025,VA_VS,Ngữ văn - VSAT,"124,5",150,TCT,Trường Đại học Cần Thơ
1237,TS_0522,3,CTU253,26/04/2025,2025,VA_VS,Ngữ văn - VSAT,"118,5",150,TCT,Trường Đại học Cần Thơ
1238,TS_0522,4,CTU254,23/05/2025,2025,VA_VS,Ngữ văn - VSAT,113,150,TCT,Trường Đại học Cần Thơ
1239,TS_0522,5,CTU255,06/06/2025,2025,VA_VS,Ngữ văn - VSAT,"113,5",150,TCT,Trường Đại học Cần Thơ
1240,TS_0522,5,CTU255,06/06/2025,2025,TO_VS,Toán - VSAT,63,150,TCT,Trường Đại học Cần Thơ
1241,TS_0522,3,CTU253,26/04/2025,2025,SU_VS,Lịch sử - VSAT,"114,5",150,TCT,Trường Đại học Cần Thơ
1242,TS_0522,4,CTU254,23/05/2025,2025,SU_VS,Lịch sử - VSAT,"129,5",150,TCT,Trường Đại học Cần Thơ
1243,TS_0522,5,CTU255,06/06/2025,2025,SU_VS,Lịch sử - VSAT,108,150,TCT,Trường Đại học Cần Thơ
1244,TS_0522,4,CTU254,23/05/2025,2025,N1_VS,Tiếng Anh - VSAT,"65,5",150,TCT,Trường Đại học Cần Thơ
1245,TS_0522,5,CTU255,06/06/2025,2025,N1_VS,Tiếng Anh - VSAT,"70,5",150,TCT,Trường Đại học Cần Thơ
1253,TS_0526,2,HUBSA252,20/04/2025,2025,M1,Toán,"95,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1254,TS_0526,2,HUBSA252,20/04/2025,2025,M2,Vật lý,"78,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1255,TS_0526,2,HUBSA252,20/04/2025,2025,M3,Hoá,"92,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1256,TS_0526,3,HUBSA253,18/05/2025,2025,M1,Toán,"100,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1257,TS_0526,3,HUBSA253,18/05/2025,2025,M2,Vật lý,"82,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1258,TS_0526,3,HUBSA253,18/05/2025,2025,M3,Hoá,91,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1259,TS_0526,1,HUBSA251,23/03/2025,2025,M2,Vật lý,86,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1260,TS_0526,1,HUBSA251,23/03/2025,2025,M1,Toán,95,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1261,TS_0526,1,HUBSA251,23/03/2025,2025,M3,Hoá,"72,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1263,TS_0526,4,HUBSA254,01/06/2025,2025,M1,Toán,"102,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1264,TS_0526,4,HUBSA254,01/06/2025,2025,M2,Vật lý,71,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1265,TS_0526,4,HUBSA254,01/06/2025,2025,M3,Hoá,"90,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1266,TS_0527,2,HUBSA252,20/04/2025,2025,M2,Vật lý,"74,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1267,TS_0527,2,HUBSA252,20/04/2025,2025,M1,Toán,"70,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1268,TS_0527,2,HUBSA252,20/04/2025,2025,M8,Tiếng Anh,47,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1270,TS_0529,2,252,13/04/2025,2025,TO_VS,Toán - VSAT,100,150,SGD,Trường Đại học Sài Gòn
1271,TS_0529,2,252,13/04/2025,2025,N1_VS,Tiếng Anh - VSAT,111,150,SGD,Trường Đại học Sài Gòn
1273,TS_0529,2,252,13/04/2025,2025,VA_VS,Ngữ văn - VSAT,112,150,SGD,Trường Đại học Sài Gòn
1286,TS_0535,4,25-4,07/06/2025,2025,TO_VS,Toán - VSAT,114,150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
1287,TS_0535,4,25-4,07/06/2025,2025,VA_VS,Ngữ văn - VSAT,"108,5",150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
1288,TS_0535,4,25-4,07/06/2025,2025,N1_VS,Tiếng Anh - VSAT,82,150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
1304,TS_0546,4,25-4,07/06/2025,2025,TO_VS,Toán - VSAT,"54,5",150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
1305,TS_0546,4,25-4,07/06/2025,2025,LI_VS,Vật lí - VSAT,76,150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
1306,TS_0546,4,25-4,07/06/2025,2025,SU_VS,Lịch sử - VSAT,"88,5",150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
1307,TS_0546,4,25-4,07/06/2025,2025,DI_VS,Địa lí - VSAT,90,150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
1308,TS_0546,4,25-4,07/06/2025,2025,VA_VS,Ngữ văn - VSAT,128,150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
1309,TS_0546,4,25-4,07/06/2025,2025,N1_VS,Tiếng Anh - VSAT,80,150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
1333,TS_0560,5,HUBSA255,29/06/2025,2025,M6,Lịch sử,"120,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1334,TS_0560,5,HUBSA255,29/06/2025,2025,M3,Hoá,"92,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1335,TS_0560,5,HUBSA255,29/06/2025,2025,M1,Toán,104,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1336,TS_0560,4,HUBSA254,01/06/2025,2025,M6,Lịch sử,104,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1337,TS_0560,4,HUBSA254,01/06/2025,2025,M3,Hoá,84,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1338,TS_0560,4,HUBSA254,01/06/2025,2025,M1,Toán,102,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1356,TS_0569,3,253,10/05/2025,2025,N1_VS,Tiếng Anh - VSAT,72,150,SGD,Trường Đại học Sài Gòn
1357,TS_0569,3,253,10/05/2025,2025,TO_VS,Toán - VSAT,"66,5",150,SGD,Trường Đại học Sài Gòn
1358,TS_0569,3,253,10/05/2025,2025,VA_VS,Ngữ văn - VSAT,126,150,SGD,Trường Đại học Sài Gòn
1359,TS_0569,3,255,24/05/2025,2025,VA_VS,Ngữ văn - VSAT,121,150,DMS,Trường Đại học Tài chính - Marketing
1360,TS_0569,3,255,24/05/2025,2025,N1_VS,Tiếng Anh - VSAT,93,150,DMS,Trường Đại học Tài chính - Marketing
1361,TS_0569,3,255,24/05/2025,2025,TO_VS,Toán - VSAT,86,150,DMS,Trường Đại học Tài chính - Marketing
1374,TS_0577,4,254,11/05/2025,2025,TO_VS,Toán - VSAT,95,150,SGD,Trường Đại học Sài Gòn
1375,TS_0577,4,254,11/05/2025,2025,LI_VS,Vật lí - VSAT,"66,5",150,SGD,Trường Đại học Sài Gòn
1376,TS_0577,4,254,11/05/2025,2025,N1_VS,Tiếng Anh - VSAT,"101,5",150,SGD,Trường Đại học Sài Gòn
1396,TS_0585,4,25-4,07/06/2025,2025,TO_VS,Toán - VSAT,57,150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
1397,TS_0585,4,25-4,07/06/2025,2025,LI_VS,Vật lí - VSAT,70,150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
1398,TS_0585,4,25-4,07/06/2025,2025,VA_VS,Ngữ văn - VSAT,"112,5",150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
1419,TS_0593,2,HUBSA252,20/04/2025,2025,M8,Tiếng Anh,"66,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1420,TS_0593,2,HUBSA252,20/04/2025,2025,M1,Toán,82,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
1421,TS_0593,2,HUBSA252,20/04/2025,2025,M2,Vật lý,"83,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
